Date,Open,High,Low,Close,Adj Close,Volume
2019-01-30,14.512000,14.666000,14.470000,14.644000,10.271668,9026310
2019-01-31,14.728000,14.884000,14.700000,14.806000,10.385301,13522637
2019-02-01,14.800000,14.816000,14.620000,14.772000,10.361451,9993758
2019-02-04,14.790000,14.870000,14.674000,14.786000,10.371270,8053019
2019-02-05,14.844000,14.992000,14.830000,14.940000,10.479290,11374079
2019-02-06,14.900000,14.906000,14.782000,14.860000,10.423175,9549835
2019-02-07,14.820000,14.844000,14.534000,14.534000,10.194512,13165063
2019-02-08,14.500000,14.632000,14.438000,14.516000,10.181887,9227459
2019-02-11,14.546000,14.742000,14.526000,14.650000,10.275878,10121047
2019-02-12,14.780000,14.842000,14.702000,14.756000,10.350226,9369882
2019-02-13,14.848000,14.928000,14.784000,14.856000,10.420370,8909722
2019-02-14,14.900000,14.944000,14.730000,14.780000,10.367064,9702687
2019-02-15,14.854000,15.186000,14.772000,15.120000,10.605546,19614193
2019-02-18,15.200000,15.238000,15.080000,15.176000,10.644825,9208628
2019-02-19,15.148000,15.242000,15.060000,15.198000,10.660258,8998259
2019-02-20,15.248000,15.290000,15.138000,15.252000,10.698133,9050852
2019-02-21,15.246000,15.316000,15.202000,15.270000,10.710761,9073666
2019-02-22,15.238000,15.336000,15.200000,15.288000,10.723386,7137268
2019-02-25,15.308000,15.398000,15.152000,15.212000,10.670077,9272671
2019-02-26,15.156000,15.234000,15.118000,15.210000,10.668675,7888639
2019-02-27,15.218000,15.266000,15.166000,15.222000,10.677092,8151987
2019-02-28,15.182000,15.186000,15.078000,15.166000,10.637814,10892556
2019-03-01,15.260000,15.260000,15.038000,15.038000,10.548029,9999826
2019-03-04,15.116000,15.178000,14.978000,15.110000,10.598533,7931267
2019-03-05,15.122000,15.236000,15.120000,15.184000,10.650437,8394097
2019-03-06,15.200000,15.312000,15.162000,15.280000,10.717772,8347355
2019-03-07,15.260000,15.418000,15.214000,15.280000,10.717772,9711932
2019-03-08,15.200000,15.276000,14.924000,14.968000,10.498930,14597183
2019-03-11,15.036000,15.134000,14.950000,15.122000,10.606950,8309195
2019-03-12,15.200000,15.202000,15.016000,15.164000,10.636411,9751342
2019-03-13,15.186000,15.576000,15.170000,15.544000,10.902947,18098642
2019-03-14,15.546000,15.758000,15.538000,15.538000,10.898742,14663814
2019-03-15,15.638000,15.828000,15.538000,15.588000,10.933812,23395402
2019-03-18,15.686000,15.750000,15.620000,15.744000,11.043236,10036776
2019-03-19,15.762000,15.910000,15.760000,15.890000,11.145643,10624812
2019-03-20,15.820000,15.850000,15.730000,15.776000,11.065681,9422819
2019-03-21,15.810000,15.924000,15.794000,15.830000,11.103557,7382454
2019-03-22,15.882000,15.884000,15.642000,15.700000,11.012373,10358637
2019-03-25,15.642000,15.744000,15.534000,15.624000,10.959064,9217562
2019-03-26,15.700000,15.700000,15.580000,15.616000,10.953454,8503852
2019-03-27,15.616000,15.692000,15.454000,15.590000,10.935217,9510712
2019-03-28,15.540000,15.620000,15.388000,15.480000,10.858060,7471479
2019-03-29,15.560000,15.754000,15.550000,15.754000,11.050250,11270823
2019-04-01,15.790000,15.850000,15.712000,15.830000,11.103557,8542746
2019-04-02,15.810000,15.886000,15.774000,15.790000,11.075500,6571191
2019-04-03,15.900000,15.980000,15.840000,15.904000,11.155463,10282126
2019-04-04,15.832000,15.860000,15.688000,15.756000,11.051654,10187698
2019-04-05,15.772000,15.848000,15.710000,15.848000,11.116184,7926578
2019-04-08,15.812000,15.864000,15.706000,15.814000,11.092336,9093468
2019-04-09,15.838000,16.058001,15.772000,15.888000,11.144240,13364444
2019-04-10,15.892000,15.996000,15.880000,15.940000,11.180716,7824218
2019-04-11,15.982000,15.994000,15.850000,15.924000,11.169492,8515203
2019-04-12,15.910000,15.960000,15.806000,15.816000,11.093738,9223552
2019-04-15,15.812000,15.834000,15.574000,15.670000,10.991330,11629922
2019-04-16,15.600000,15.634000,15.356000,15.426000,10.820182,14589435
2019-04-17,15.450000,15.536000,15.382000,15.430000,10.822988,9082319
2019-04-18,15.460000,15.502000,15.366000,15.432000,10.824390,13852439
2019-04-23,15.650000,15.860000,15.610000,15.798000,11.081114,14422092
2019-04-24,15.714000,15.788000,15.512000,15.550000,10.907159,12899298
2019-04-25,15.550000,15.550000,15.368000,15.506000,10.876296,8733831
2019-04-26,15.480000,15.506000,15.284000,15.342000,10.761262,13943878
2019-04-29,15.294000,15.306000,15.070000,15.098000,10.590114,14205497
2019-04-30,15.098000,15.240000,15.062000,15.218000,10.674287,12623815
2019-05-02,15.220000,15.296000,15.034000,15.034000,10.545224,12562761
2019-05-03,15.046000,15.178000,15.018000,15.088000,10.583101,7852523
2019-05-06,14.900000,14.918000,14.696000,14.872000,10.431595,12396804
2019-05-07,14.806000,14.860000,14.490000,14.490000,10.163650,16292034
2019-05-08,14.550000,14.644000,14.462000,14.480000,10.156634,10799516
2019-05-09,14.498000,14.498000,14.290000,14.324000,10.047211,13326940
2019-05-10,14.450000,14.470000,14.220000,14.266000,10.006529,10120338
2019-05-13,14.324000,14.482000,14.200000,14.422000,10.115952,17074073
2019-05-14,14.432000,14.604000,14.402000,14.604000,10.243611,11003904
2019-05-15,14.610000,14.618000,14.348000,14.518000,10.183289,13215825
2019-05-16,14.468000,14.750000,14.452000,14.750000,10.346018,11170989
2019-05-17,14.724000,14.844000,14.678000,14.840000,10.409147,17148949
2019-05-20,14.548000,14.682000,14.340000,14.416000,10.399048,11720009
2019-05-21,14.434000,14.592000,14.416000,14.540000,10.488497,8587606
2019-05-22,14.490000,14.518000,14.350000,14.418000,10.400490,8284308
2019-05-23,14.310000,14.336000,13.920000,13.920000,10.041257,16411648
2019-05-24,14.048000,14.178000,13.980000,14.054000,10.137918,12812417
2019-05-27,14.052000,14.172000,13.990000,14.070000,10.149460,5298327
2019-05-28,14.074000,14.146000,13.934000,14.026000,10.117720,12601796
2019-05-29,13.900000,13.926000,13.712000,13.734000,9.907084,13618956
2019-05-30,13.840000,13.912000,13.642000,13.692000,9.876787,9678399
2019-05-31,13.600000,13.624000,13.460000,13.580000,9.795994,12983526
2019-06-03,13.416000,13.916000,13.388000,13.820000,9.969120,14384824
2019-06-04,13.802000,14.018000,13.722000,14.018000,10.111949,14002381
2019-06-05,13.968000,13.974000,13.798000,13.868000,10.003747,11744277
2019-06-06,13.880000,14.078000,13.850000,13.900000,10.026830,13076636
2019-06-07,13.970000,14.090000,13.942000,13.960000,10.070110,10731174
2019-06-10,14.004000,14.052000,13.926000,14.000000,10.098966,5380948
2019-06-11,13.962000,14.134000,13.960000,14.046000,10.132147,9338307
2019-06-12,13.902000,13.984000,13.788000,13.820000,9.969120,11083168
2019-06-13,13.856000,13.966000,13.802000,13.904000,10.029716,9031046
2019-06-14,13.922000,13.964000,13.862000,13.944000,10.058568,7309317
2019-06-17,14.038000,14.038000,13.840000,13.870000,10.005189,8247113
2019-06-18,13.870000,14.218000,13.800000,14.156000,10.211497,17269705
2019-06-19,14.184000,14.252000,14.112000,14.222000,10.259108,10453605
2019-06-20,14.366000,14.506000,14.326000,14.358000,10.357208,19753451
2019-06-21,14.404000,14.630000,14.390000,14.606000,10.536104,23384276
2019-06-24,14.644000,14.714000,14.522000,14.522000,10.475513,8760930
2019-06-25,14.492000,14.590000,14.404000,14.440000,10.416361,8175893
2019-06-26,14.460000,14.610000,14.458000,14.508000,10.465413,9356503
2019-06-27,14.530000,14.570000,14.414000,14.466000,10.435117,6957707
2019-06-28,14.446000,14.618000,14.402000,14.606000,10.536104,10889381
2019-07-01,14.790000,14.790000,14.610000,14.640000,10.560630,8470879
2019-07-02,14.626000,14.684000,14.498000,14.498000,10.458200,8138769
2019-07-03,14.482000,14.626000,14.430000,14.568000,10.508695,9989919
2019-07-04,14.568000,14.724000,14.552000,14.646000,10.564959,7181865
2019-07-05,14.624000,14.656000,14.486000,14.550000,10.495709,9549543
2019-07-08,14.512000,14.688000,14.510000,14.654000,10.570730,9225430
2019-07-09,14.606000,14.674000,14.542000,14.550000,10.495709,6739885
2019-07-10,14.576000,14.786000,14.564000,14.706000,10.608241,10229707
2019-07-11,14.800000,14.940000,14.782000,14.800000,10.676050,10778682
2019-07-12,14.840000,14.874000,14.774000,14.826000,10.694804,6477181
2019-07-15,14.848000,14.886000,14.686000,14.712000,10.612570,8898932
2019-07-16,14.644000,14.710000,14.590000,14.666000,10.579387,9047233
2019-07-17,14.590000,14.598000,14.372000,14.414000,10.397605,12894959
2019-07-18,14.352000,14.460000,14.254000,14.300000,10.315371,12822178
2019-07-19,14.396000,14.398000,14.158000,14.220000,10.257662,10497101
2019-07-22,14.292000,14.380000,14.274000,14.316000,10.326913,7685849
2019-07-23,14.348000,14.488000,14.346000,14.390000,10.380293,10211045
2019-07-24,14.380000,14.484000,14.326000,14.414000,10.397605,8188829
2019-07-25,14.406000,14.578000,14.286000,14.350000,10.351438,11753240
2019-07-26,14.280000,14.338000,14.160000,14.338000,10.342782,14041465
2019-07-29,14.240000,14.372000,14.210000,14.248000,10.277860,7234186
2019-07-30,14.276000,14.320000,14.042000,14.094000,10.166772,12635381
2019-07-31,14.164000,14.234000,14.138000,14.204000,10.246120,11565865
2019-08-01,14.100000,14.272000,14.016000,14.096000,10.168215,11055406
2019-08-02,13.950000,13.954000,13.642000,13.680000,9.868131,25468984
2019-08-05,13.620000,13.638000,13.406000,13.480000,9.723860,17119130
2019-08-06,13.518000,13.600000,13.372000,13.384000,9.654610,16811164
2019-08-07,13.402000,13.476000,13.150000,13.194000,9.517553,15972729
2019-08-08,13.398000,13.434000,13.256000,13.434000,9.690680,12686438
2019-08-09,13.300000,13.332000,13.178000,13.192000,9.516111,13050354
2019-08-12,13.200000,13.304000,13.164000,13.170000,9.500240,10504636
2019-08-13,13.180000,13.514000,13.100000,13.420000,9.680576,12345957
2019-08-14,13.410000,13.420000,13.030000,13.102000,9.451187,19270139
2019-08-16,12.972000,13.162000,12.924000,13.040000,9.406464,14655335
2019-08-19,13.164000,13.296000,13.110000,13.274000,9.575262,9017847
2019-08-20,13.280000,13.312000,13.124000,13.144000,9.481485,8755640
2019-08-21,13.180000,13.448000,13.172000,13.350000,9.630084,11222002
2019-08-22,13.312000,13.456000,13.278000,13.312000,9.602673,9836820
2019-08-23,13.332000,13.370000,13.102000,13.142000,9.480042,10620407
2019-08-26,13.100000,13.308000,13.082000,13.218000,9.534865,7800336
2019-08-27,13.220000,13.440000,13.220000,13.302000,9.595458,12244276
2019-08-28,13.368000,13.442000,13.268000,13.400000,9.666152,16704849
2019-08-29,13.438000,13.668000,13.380000,13.618000,9.823406,15313145
2019-08-30,13.618000,13.764000,13.600000,13.680000,9.868131,12552318
2019-09-02,13.714000,13.828000,13.702000,13.712000,9.891214,7574716
2019-09-03,13.712000,13.758000,13.528000,13.602000,9.811866,9910117
2019-09-04,13.700000,13.718000,13.624000,13.670000,9.860918,10647132
2019-09-05,13.720000,13.868000,13.692000,13.868000,10.003747,12893477
2019-09-06,13.842000,13.854000,13.726000,13.770000,9.933055,10987817
2019-09-09,13.856000,13.946000,13.850000,13.922000,10.042700,10488704
2019-09-10,13.940000,14.160000,13.934000,14.102000,10.172544,16232404
2019-09-11,14.130000,14.184000,14.004000,14.074000,10.152346,12258267
2019-09-12,14.034000,14.082000,13.860000,13.900000,10.026830,16483243
2019-09-13,13.900000,14.150000,13.900000,14.044000,10.130704,11699692
2019-09-16,14.450000,14.486000,14.314000,14.314000,10.325471,27573328
2019-09-17,14.352000,14.430000,14.050000,14.152000,10.208610,18790728
2019-09-18,14.102000,14.376000,14.080000,14.324000,10.332685,12993851
2019-09-19,14.310000,14.450000,14.226000,14.414000,10.397605,17856583
2019-09-20,14.422000,14.598000,14.378000,14.552000,10.497152,29035322
2019-09-23,14.280000,14.290000,14.082000,14.140000,10.510530,14083590
2019-09-24,14.184000,14.194000,13.950000,13.996000,10.403494,13771841
2019-09-25,13.880000,13.928000,13.720000,13.862000,10.303890,14563021
2019-09-26,13.852000,14.016000,13.846000,13.934000,10.357408,11197561
2019-09-27,13.990000,14.082000,13.970000,14.054000,10.446607,11189275
2019-09-30,14.090000,14.094000,13.960000,14.034000,10.431741,10576812
2019-10-01,14.066000,14.184000,13.970000,13.980000,10.391601,9859248
2019-10-02,13.948000,13.968000,13.550000,13.556000,10.076434,20803042
2019-10-03,13.554000,13.574000,13.282000,13.408000,9.966422,15696959
2019-10-04,13.468000,13.610000,13.414000,13.544000,10.067513,10732439
2019-10-07,13.504000,13.716000,13.466000,13.652000,10.147793,10747403
2019-10-08,13.656000,13.682000,13.476000,13.534000,10.060082,9726145
2019-10-09,13.518000,13.674000,13.478000,13.600000,10.109139,7735419
2019-10-10,13.560000,13.740000,13.524000,13.682000,10.170093,10498964
